"“ерминал";"ƒень недели";"ƒата";"¬алюта";"1€ кассета: номинал";"1€ кассета: количество";"1€ кассета: статус";"2€ кассета: номинал";"2€ кассета: количество";"2€ кассета: статус";"3€ кассета: номинал";"3€ кассета: количество";"3€ кассета: статус";"4€ кассета: номинал";"4€ кассета: количество";"4€ кассета: статус";"кол-во банкнот в сбросовой кассете";"сумма в банкомате на начало суток";"сумма выданых наличных за сутки"
"000002";"7";"10.01.2016";"BYR";"50000";"1038";"1";"100000";"769";"1";"200000";"452";"1";"0";"0";"0";"4";"219200000";"0"
"000002";"7";"10.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"46";"1";"4";"2300";"0"
"000002";"1";"11.01.2016";"BYR";"50000";"960";"1";"100000";"659";"1";"200000";"314";"1";"0";"0";"0";"4";"176700000";"0"
"000002";"1";"11.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"30";"1";"4";"1500";"0"
"000002";"2";"12.01.2016";"BYR";"50000";"1982";"1";"100000";"1857";"1";"200000";"1723";"1";"0";"0";"0";"4";"629400000";"0"
"000002";"2";"12.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"148";"1";"4";"7400";"0"
"000002";"3";"13.01.2016";"BYR";"50000";"1663";"1";"100000";"1460";"1";"200000";"1220";"1";"0";"0";"0";"24";"473150000";"0"
"000002";"3";"13.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"105";"1";"24";"5250";"0"
"000002";"4";"14.01.2016";"BYR";"50000";"1428";"1";"100000";"1169";"1";"200000";"884";"1";"0";"0";"0";"24";"365100000";"0"
"000002";"4";"14.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"60";"1";"24";"3000";"0"
"000002";"5";"15.01.2016";"BYR";"50000";"746";"1";"100000";"346";"1";"200000";"0";"0";"0";"0";"0";"34";"71900000";"0"
"000002";"5";"15.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"11";"1";"34";"550";"0"
"000002";"6";"16.01.2016";"BYR";"50000";"2111";"1";"100000";"2016";"1";"200000";"1925";"1";"0";"0";"0";"4";"692150000";"0"
"000002";"6";"16.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"114";"1";"4";"5700";"0"
"000002";"7";"17.01.2016";"BYR";"50000";"1858";"1";"100000";"1674";"1";"200000";"1508";"1";"0";"0";"0";"4";"561900000";"0"
"000002";"7";"17.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"91";"1";"4";"4550";"0"
"000002";"1";"18.01.2016";"BYR";"50000";"1736";"1";"100000";"1498";"1";"200000";"1285";"1";"0";"0";"0";"4";"493600000";"0"
"000002";"1";"18.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"83";"1";"4";"4150";"0"
"000002";"2";"19.01.2016";"BYR";"50000";"1420";"1";"100000";"1105";"1";"200000";"798";"1";"0";"0";"0";"4";"341100000";"0"
"000002";"2";"19.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"56";"1";"4";"2800";"0"
"000002";"3";"20.01.2016";"BYR";"50000";"1127";"1";"100000";"721";"1";"200000";"332";"1";"0";"0";"0";"17";"194850000";"0"
"000002";"3";"20.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"44";"1";"17";"2200";"0"
"000002";"4";"21.01.2016";"BYR";"50000";"2303";"1";"100000";"2290";"1";"200000";"2255";"1";"0";"0";"0";"4";"795150000";"0"
"000002";"4";"21.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"192";"1";"4";"9600";"0"
"000002";"5";"22.01.2016";"BYR";"50000";"2069";"1";"100000";"1994";"1";"200000";"1861";"1";"0";"0";"0";"4";"675050000";"0"
"000002";"5";"22.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"157";"1";"4";"7850";"0"
"000002";"6";"23.01.2016";"BYR";"50000";"1945";"1";"100000";"1839";"1";"200000";"1669";"1";"0";"0";"0";"4";"614950000";"0"
"000002";"6";"23.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"151";"1";"4";"7550";"0"
"000002";"7";"24.01.2016";"BYR";"50000";"135";"1";"100000";"1835";"0";"200000";"1654";"0";"0";"0";"0";"61";"521050000";"0"
"000002";"7";"24.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"131";"1";"61";"6550";"0"
"000002";"1";"25.01.2016";"BYR";"50000";"2";"0";"100000";"1835";"0";"200000";"1654";"0";"0";"0";"0";"70";"514400000";"0"
"000002";"1";"25.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"131";"1";"70";"6550";"0"
"000002";"2";"26.01.2016";"BYR";"50000";"2158";"1";"100000";"2109";"1";"200000";"2047";"1";"0";"0";"0";"12";"728200000";"0"
"000002";"2";"26.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"198";"1";"12";"9900";"0"
"000002";"3";"27.01.2016";"BYR";"50000";"2006";"1";"100000";"1909";"1";"200000";"1814";"1";"0";"0";"0";"12";"654000000";"0"
"000002";"3";"27.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"183";"1";"12";"9150";"0"
"000002";"4";"28.01.2016";"BYR";"50000";"1659";"1";"100000";"1503";"1";"200000";"1333";"1";"0";"0";"0";"12";"499850000";"0"
"000002";"4";"28.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"135";"1";"12";"6750";"0"
"000002";"5";"29.01.2016";"BYR";"50000";"1424";"1";"100000";"1203";"1";"200000";"984";"1";"0";"0";"0";"12";"388300000";"0"
"000002";"5";"29.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"117";"1";"12";"5850";"0"
"000002";"6";"30.01.2016";"BYR";"50000";"1276";"1";"100000";"981";"1";"200000";"725";"1";"0";"0";"0";"12";"306900000";"0"
"000002";"6";"30.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"104";"1";"12";"5200";"0"
"000002";"7";"31.01.2016";"BYR";"50000";"1041";"1";"100000";"692";"1";"200000";"364";"1";"0";"0";"0";"12";"194050000";"0"
"000002";"7";"31.01.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"87";"1";"12";"4350";"0"
"000002";"1";"01.02.2016";"BYR";"50000";"922";"1";"100000";"542";"1";"200000";"188";"1";"0";"0";"0";"12";"137900000";"0"
"000002";"1";"01.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"81";"1";"12";"4050";"0"
"000002";"2";"02.02.2016";"BYR";"50000";"2333";"1";"100000";"2314";"1";"200000";"2303";"1";"0";"0";"0";"4";"808650000";"0"
"000002";"2";"02.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"193";"1";"4";"9650";"0"
"000002";"3";"03.02.2016";"BYR";"50000";"2242";"1";"100000";"2195";"1";"200000";"2155";"1";"0";"0";"0";"4";"762600000";"0"
"000002";"3";"03.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"193";"1";"4";"9650";"0"
"000002";"4";"04.02.2016";"BYR";"50000";"2153";"1";"100000";"2048";"1";"200000";"1981";"1";"0";"0";"0";"4";"708650000";"0"
"000002";"4";"04.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"193";"1";"4";"9650";"0"
"000002";"5";"05.02.2016";"BYR";"50000";"1813";"1";"100000";"1633";"1";"200000";"1453";"1";"0";"0";"0";"4";"544550000";"0"
"000002";"5";"05.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"185";"1";"4";"9250";"0"
"000002";"6";"06.02.2016";"BYR";"50000";"1510";"1";"100000";"1263";"1";"200000";"1009";"1";"0";"0";"0";"9";"403600000";"0"
"000002";"6";"06.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"163";"1";"9";"8150";"0"
"000002";"7";"07.02.2016";"BYR";"50000";"1365";"1";"100000";"1084";"1";"200000";"783";"1";"0";"0";"0";"9";"333250000";"0"
"000002";"7";"07.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"152";"1";"9";"7600";"0"
"000002";"1";"08.02.2016";"BYR";"50000";"1299";"1";"100000";"1001";"1";"200000";"604";"1";"0";"0";"0";"9";"285850000";"0"
"000002";"1";"08.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"150";"1";"9";"7500";"0"
"000002";"2";"09.02.2016";"BYR";"50000";"1111";"1";"100000";"766";"1";"200000";"309";"1";"0";"0";"0";"9";"193950000";"0"
"000002";"2";"09.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"147";"1";"9";"7350";"0"
"000002";"3";"10.02.2016";"BYR";"50000";"891";"1";"100000";"492";"1";"200000";"0";"0";"0";"0";"0";"10";"93750000";"0"
"000002";"3";"10.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"126";"1";"10";"6300";"0"
"000002";"4";"11.02.2016";"BYR";"50000";"2069";"1";"100000";"2001";"1";"200000";"1868";"1";"0";"0";"0";"4";"677150000";"0"
"000002";"4";"11.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"174";"1";"4";"8700";"0"
"000002";"5";"12.02.2016";"BYR";"50000";"1678";"1";"100000";"1517";"1";"200000";"1293";"1";"0";"0";"0";"4";"494200000";"0"
"000002";"5";"12.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"140";"1";"4";"7000";"0"
"000002";"6";"13.02.2016";"BYR";"50000";"663";"1";"100000";"40";"1";"200000";"0";"0";"0";"0";"0";"13";"37150000";"0"
"000002";"6";"13.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"13";"0";"0"
"000002";"7";"14.02.2016";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"31";"0";"0"
"000002";"7";"14.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"31";"0";"0"
"000002";"1";"15.02.2016";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"31";"0";"0"
"000002";"1";"15.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"31";"0";"0"
"000002";"2";"16.02.2016";"BYR";"50000";"2062";"1";"100000";"1931";"1";"200000";"1678";"1";"0";"0";"0";"4";"631800000";"0"
"000002";"2";"16.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"184";"1";"4";"9200";"0"
"000002";"3";"17.02.2016";"BYR";"50000";"1790";"1";"100000";"1542";"1";"200000";"1140";"1";"0";"0";"0";"4";"471700000";"0"
"000002";"3";"17.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"101";"1";"4";"5050";"0"
"000002";"4";"18.02.2016";"BYR";"50000";"1423";"1";"100000";"1098";"1";"200000";"605";"1";"0";"0";"0";"4";"301950000";"0"
"000002";"4";"18.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"80";"1";"4";"4000";"0"
"000002";"5";"19.02.2016";"BYR";"50000";"1231";"1";"100000";"825";"1";"200000";"276";"1";"0";"0";"0";"20";"199250000";"0"
"000002";"5";"19.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"66";"1";"20";"3300";"0"
"000002";"6";"20.02.2016";"BYR";"50000";"2215";"1";"100000";"2173";"1";"200000";"2127";"1";"0";"0";"0";"4";"753450000";"0"
"000002";"6";"20.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"175";"1";"4";"8750";"0"
"000002";"7";"21.02.2016";"BYR";"50000";"2054";"1";"100000";"1972";"1";"200000";"1827";"1";"0";"0";"0";"4";"665300000";"0"
"000002";"7";"21.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"122";"1";"4";"6100";"0"
"000002";"1";"22.02.2016";"BYR";"50000";"1990";"1";"100000";"1912";"1";"200000";"1726";"1";"0";"0";"0";"4";"635900000";"0"
"000002";"1";"22.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"121";"1";"4";"6050";"0"
"000002";"2";"23.02.2016";"BYR";"50000";"1852";"1";"100000";"1719";"1";"200000";"1484";"1";"0";"0";"0";"4";"561300000";"0"
"000002";"2";"23.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"113";"1";"4";"5650";"0"
"000002";"3";"24.02.2016";"BYR";"50000";"1661";"1";"100000";"1499";"1";"200000";"1209";"1";"0";"0";"0";"4";"474750000";"0"
"000002";"3";"24.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"106";"1";"4";"5300";"0"
"000002";"4";"25.02.2016";"BYR";"50000";"1515";"1";"100000";"1304";"1";"200000";"977";"1";"0";"0";"0";"4";"401550000";"0"
"000002";"4";"25.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"87";"1";"4";"4350";"0"
"000002";"5";"26.02.2016";"BYR";"50000";"1279";"1";"100000";"1006";"1";"200000";"617";"1";"0";"0";"0";"4";"287950000";"0"
"000002";"5";"26.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"83";"1";"4";"4150";"0"
"000002";"6";"27.02.2016";"BYR";"50000";"675";"1";"100000";"298";"1";"200000";"0";"0";"0";"0";"0";"7";"63550000";"0"
"000002";"6";"27.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"66";"1";"7";"3300";"0"
"000002";"7";"28.02.2016";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"17";"0";"0"
"000002";"7";"28.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"48";"1";"17";"2400";"0"
"000002";"1";"29.02.2016";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"17";"0";"0"
"000002";"1";"29.02.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"37";"1";"17";"1850";"0"
"000002";"2";"01.03.2016";"BYR";"50000";"2310";"1";"100000";"2289";"1";"200000";"2234";"1";"0";"0";"0";"4";"791200000";"0"
"000002";"2";"01.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"97";"1";"4";"4850";"0"
"000002";"3";"02.03.2016";"BYR";"50000";"2187";"1";"100000";"2125";"1";"200000";"2027";"1";"0";"0";"0";"4";"727250000";"0"
"000002";"3";"02.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"41";"1";"4";"2050";"0"
"000002";"4";"03.03.2016";"BYR";"50000";"1970";"1";"100000";"1875";"1";"200000";"1710";"1";"0";"0";"0";"4";"628000000";"0"
"000002";"4";"03.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"38";"1";"4";"1900";"0"
"000002";"5";"04.03.2016";"BYR";"50000";"1686";"1";"100000";"1501";"1";"200000";"1238";"1";"0";"0";"0";"4";"482000000";"0"
"000002";"5";"04.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"26";"1";"4";"1300";"0"
"000002";"6";"05.03.2016";"BYR";"50000";"1395";"1";"100000";"1140";"1";"200000";"783";"1";"0";"0";"0";"4";"340350000";"0"
"000002";"6";"05.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"4";"1";"4";"200";"0"
"000002";"7";"06.03.2016";"BYR";"50000";"2260";"1";"100000";"2208";"1";"200000";"2087";"1";"0";"0";"0";"4";"751200000";"0"
"000002";"7";"06.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"184";"1";"4";"9200";"0"
"000002";"1";"07.03.2016";"BYR";"50000";"2067";"1";"100000";"1985";"1";"200000";"1767";"1";"0";"0";"0";"4";"655250000";"0"
"000002";"1";"07.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"167";"1";"4";"8350";"0"
"000002";"2";"08.03.2016";"BYR";"50000";"1968";"1";"100000";"1860";"1";"200000";"1615";"1";"0";"0";"0";"4";"607400000";"0"
"000002";"2";"08.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"167";"1";"4";"8350";"0"
"000002";"3";"09.03.2016";"BYR";"50000";"1937";"1";"100000";"1807";"1";"200000";"1533";"1";"0";"0";"0";"4";"584150000";"0"
"000002";"3";"09.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"167";"1";"4";"8350";"0"
"000002";"4";"10.03.2016";"BYR";"50000";"1782";"1";"100000";"1613";"1";"200000";"1301";"1";"0";"0";"0";"4";"510600000";"0"
"000002";"4";"10.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"162";"1";"4";"8100";"0"
"000002";"5";"11.03.2016";"BYR";"50000";"1277";"1";"100000";"966";"1";"200000";"509";"1";"0";"0";"0";"4";"262250000";"0"
"000002";"5";"11.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"125";"1";"4";"6250";"0"
"000002";"6";"12.03.2016";"BYR";"50000";"2106";"1";"100000";"2012";"1";"200000";"1845";"1";"0";"0";"0";"27";"675500000";"0"
"000002";"6";"12.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"166";"1";"27";"8300";"0"
"000002";"7";"13.03.2016";"BYR";"50000";"1774";"1";"100000";"1568";"1";"200000";"1201";"1";"0";"0";"0";"27";"485700000";"0"
"000002";"7";"13.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"150";"1";"27";"7500";"0"
"000002";"1";"14.03.2016";"BYR";"50000";"1668";"1";"100000";"1416";"1";"200000";"1033";"1";"0";"0";"0";"27";"431600000";"0"
"000002";"1";"14.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"139";"1";"27";"6950";"0"
"000002";"2";"15.03.2016";"BYR";"50000";"1265";"1";"100000";"918";"1";"200000";"422";"1";"0";"0";"0";"27";"239450000";"0"
"000002";"2";"15.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"131";"1";"27";"6550";"0"
"000002";"3";"16.03.2016";"BYR";"50000";"784";"1";"100000";"260";"1";"200000";"0";"0";"0";"0";"0";"30";"65200000";"0"
"000002";"3";"16.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"76";"1";"30";"3800";"0"
"000002";"4";"17.03.2016";"BYR";"50000";"2131";"1";"200000";"2122";"1";"200000";"1831";"1";"0";"0";"0";"36";"897150000";"0"
"000002";"4";"17.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"172";"1";"36";"8600";"0"
"000002";"5";"18.03.2016";"BYR";"50000";"1948";"1";"200000";"2007";"1";"200000";"1484";"1";"0";"0";"0";"36";"795600000";"0"
"000002";"5";"18.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"65";"1";"36";"3250";"0"
"000002";"6";"19.03.2016";"BYR";"50000";"1682";"1";"200000";"1801";"1";"200000";"1014";"1";"0";"0";"0";"36";"647100000";"0"
"000002";"6";"19.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"54";"1";"36";"2700";"0"
"000002";"7";"20.03.2016";"BYR";"50000";"1514";"1";"200000";"1712";"1";"200000";"775";"1";"0";"0";"0";"36";"573100000";"0"
"000002";"7";"20.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"36";"1";"36";"1800";"0"
"000002";"1";"21.03.2016";"BYR";"50000";"1413";"1";"200000";"1654";"1";"200000";"635";"1";"0";"0";"0";"36";"528450000";"0"
"000002";"1";"21.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"34";"1";"36";"1700";"0"
"000002";"2";"22.03.2016";"BYR";"50000";"1275";"1";"200000";"1565";"1";"200000";"371";"1";"0";"0";"0";"36";"450950000";"0"
"000002";"2";"22.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"36";"0";"0"
"000002";"3";"23.03.2016";"BYR";"50000";"1134";"1";"200000";"1475";"1";"200000";"98";"1";"0";"0";"0";"36";"371300000";"0"
"000002";"3";"23.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"36";"0";"0"
"000002";"4";"24.03.2016";"BYR";"50000";"769";"1";"200000";"1141";"1";"200000";"0";"0";"0";"0";"0";"53";"266650000";"0"
"000002";"4";"24.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"53";"0";"0"
"000002";"5";"25.03.2016";"BYR";"50000";"538";"1";"200000";"892";"1";"200000";"0";"0";"0";"0";"0";"53";"205300000";"0"
"000002";"5";"25.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"53";"0";"0"
"000002";"6";"26.03.2016";"BYR";"50000";"1992";"1";"200000";"2102";"1";"200000";"1718";"1";"0";"0";"0";"4";"863600000";"0"
"000002";"6";"26.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"262";"1";"4";"13100";"0"
"000002";"7";"27.03.2016";"BYR";"50000";"1811";"1";"200000";"1990";"1";"200000";"1431";"1";"0";"0";"0";"4";"774750000";"0"
"000002";"7";"27.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"255";"1";"4";"12750";"0"
"000002";"1";"28.03.2016";"BYR";"50000";"1739";"1";"200000";"1956";"1";"200000";"1286";"1";"0";"0";"0";"4";"735350000";"0"
"000002";"1";"28.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"254";"1";"4";"12700";"0"
"000002";"2";"29.03.2016";"BYR";"50000";"1533";"1";"200000";"1844";"1";"200000";"965";"1";"0";"0";"0";"4";"638450000";"0"
"000002";"2";"29.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"252";"1";"4";"12600";"0"
"000002";"3";"30.03.2016";"BYR";"50000";"1389";"1";"200000";"1748";"1";"200000";"683";"1";"0";"0";"0";"4";"555650000";"0"
"000002";"3";"30.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"242";"1";"4";"12100";"0"
"000002";"4";"31.03.2016";"BYR";"50000";"1219";"1";"200000";"1628";"1";"200000";"370";"1";"0";"0";"0";"4";"460550000";"0"
"000002";"4";"31.03.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"231";"1";"4";"11550";"0"
"000002";"5";"01.04.2016";"BYR";"50000";"1005";"1";"200000";"1500";"1";"200000";"20";"1";"0";"0";"0";"4";"354250000";"0"
"000002";"5";"01.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"230";"1";"4";"11500";"0"
"000002";"6";"02.04.2016";"BYR";"50000";"604";"1";"200000";"1089";"1";"200000";"0";"0";"0";"0";"0";"25";"248000000";"0"
"000002";"6";"02.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"216";"1";"25";"10800";"0"
"000002";"7";"03.04.2016";"BYR";"50000";"151";"1";"200000";"639";"1";"200000";"0";"0";"0";"0";"0";"28";"135350000";"0"
"000002";"7";"03.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"192";"1";"28";"9600";"0"
"000002";"1";"04.04.2016";"BYR";"50000";"0";"0";"200000";"449";"1";"200000";"0";"0";"0";"0";"0";"32";"89800000";"0"
"000002";"1";"04.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"188";"1";"32";"9400";"0"
"000002";"2";"05.04.2016";"BYR";"50000";"2202";"1";"200000";"2201";"1";"200000";"2400";"0";"0";"0";"0";"3";"1030300000";"0"
"000002";"2";"05.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"261";"1";"3";"13050";"0"
"000002";"3";"06.04.2016";"BYR";"50000";"1471";"1";"200000";"1401";"1";"200000";"2400";"0";"0";"0";"0";"3";"833750000";"0"
"000002";"3";"06.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"214";"1";"3";"10700";"0"
"000002";"4";"07.04.2016";"BYR";"50000";"871";"1";"200000";"817";"1";"200000";"2400";"0";"0";"0";"0";"3";"686950000";"0"
"000002";"4";"07.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"210";"1";"3";"10500";"0"
"000002";"5";"08.04.2016";"BYR";"50000";"2350";"1";"200000";"2368";"1";"200000";"2316";"1";"0";"0";"0";"4";"1054300000";"0"
"000002";"5";"08.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"227";"1";"4";"11350";"0"
"000002";"6";"09.04.2016";"BYR";"50000";"1777";"1";"200000";"1870";"1";"200000";"1385";"1";"0";"0";"0";"4";"739850000";"0"
"000002";"6";"09.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"115";"1";"4";"5750";"0"
"000002";"7";"10.04.2016";"BYR";"50000";"1445";"1";"200000";"1644";"1";"200000";"887";"1";"0";"0";"0";"4";"578450000";"0"
"000002";"7";"10.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"107";"1";"4";"5350";"0"
"000002";"1";"11.04.2016";"BYR";"50000";"1342";"1";"200000";"1584";"1";"200000";"714";"1";"0";"0";"0";"4";"526700000";"0"
"000002";"1";"11.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"29";"1";"4";"1450";"0"
"000002";"2";"12.04.2016";"BYR";"50000";"1005";"1";"200000";"1325";"1";"200000";"186";"1";"0";"0";"0";"4";"352450000";"0"
"000002";"2";"12.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"4";"0";"0"
"000002";"3";"13.04.2016";"BYR";"50000";"436";"1";"200000";"707";"1";"200000";"0";"0";"0";"0";"0";"22";"163200000";"0"
"000002";"3";"13.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"22";"0";"0"
"000002";"4";"14.04.2016";"BYR";"50000";"2069";"1";"200000";"2087";"1";"200000";"1799";"1";"0";"0";"0";"4";"880650000";"0"
"000002";"4";"14.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"275";"1";"4";"13750";"0"
"000002";"5";"15.04.2016";"BYR";"50000";"1678";"1";"200000";"1738";"1";"200000";"1086";"1";"0";"0";"0";"4";"648700000";"0"
"000002";"5";"15.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"196";"1";"4";"9800";"0"
"000002";"6";"16.04.2016";"BYR";"50000";"1186";"1";"200000";"1343";"1";"200000";"299";"1";"0";"0";"0";"4";"387700000";"0"
"000002";"6";"16.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"95";"1";"4";"4750";"0"
"000002";"7";"17.04.2016";"BYR";"50000";"742";"1";"200000";"897";"1";"200000";"0";"0";"0";"0";"0";"8";"216500000";"0"
"000002";"7";"17.04.2016";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"7";"1";"8";"350";"0"
